2,Tokyo Polytechnic University, Tokyo Polytechnic University (東京工芸大学 Tōkyō Kōgei Daigaku) is a private university in Honchō Nakano Tokyo. Its nickname is Shadai (写大). It was formerly known as Tokyo College of Photography (東京写真大学 Tōkyō Shashin Daigaku).The university was founded as Konishi Professional School of Photography in Shibuya in 1923.
2,Razi School, Razi School is an Islamic school in Woodside NY. It is in the same building as the Islamic Institute of New York. The school serves its students in grades K-12 in a building that is rented from Alavi Foundation
2,Seminary of Mar Abba the Great, The Seminary of Mar Abba the Great is a Chaldean Catholic seminary located in El Cajon California. The seminary is the first and only Chaldean Catholic seminary outside of Iraq. The seminary is part of the Eparchy of St. Peter the Apostle a diocese which encompasses 19 of the western most states of the United States. The seminary was consecrated by Mar Sarhad Yawsip Jammo on July 25 2008. Fr.
2,Leeward Community College, Leeward Community College is a public commuter community college in Pearl City Hawaiʻi on the island of Oʻahu. It is one of 10 branches of the University of Hawaiʻi system anchored by the University of Hawaiʻi at Mānoa in Honolulu and is accredited by the Western Association of Schools and Colleges. As a community college Leeward's open admissions policy only requires that a student be 18 years or older or earned a U.S.
2,Carmel School Rourkela, Mt.Carmels School Rourkela is a school for girls from the Pre-Primary level to the Higher Secondary level in Rourkela India. The school is administrated by the Apostolic Carmel Education Society of Odisha in the Roman Catholic Church.
2,Sudhir Memorial Institute, Sudhir Memorial Institute (Madhyamgram) is a 10+2 premier English Medium Co-educational Day cum Senior Secondary Residential school affiliated to the CBSE Board New Delhi and run by the Panchajanya Trust. However Bengali and Hindi are compulsory subjects as vernaculars in the three language scheme under Secondary education. The academic session begins from the month of April.
2,Priory School and Sports College, Priory School and Sports College was a state school in Barnsley South Yorkshire England.
2,University of Bayreuth, The University of Bayreuth is a public research university situated in Bayreuth Germany. It was founded in 1975 as a campus university focusing on international collaboration and interdisciplinarity. The university has an outstanding reputation in a broad range of disciplines and currently maintains a network of more than 450 international cooperations with research institutes and universities around the world.
2,Medical University of Varna, The Medical University of Varna 'Prof. Dr. Paraskev Stoyanov' (Bulgarian: Медицински университет Проф. Д-р Параскев Стоянов - Варна) is a university located in Varna Bulgaria. It was founded in 1961 and is organized in 4 faculties and 1 medical college.
2,Monterrey Institute of Technology and Higher Education Mexico City, Tecnológico de Monterrey campus Ciudad de Mexico (CCM) is located in the Tlalpan borough of Mexico City near the intersection of Periferico Sur and Calzada México-Xochimilco. It is physically small densely packed campus that is divided into two parts. In one are the academic and administrative facilities and in the other are the sports facilities.
2,Old University of Chicago, The University of Chicago (also called Chicago University and after it closed Old University of Chicago) was a college run by Baptists in Chicago from 1857 to 1886.It was legally unaffiliated with the present-day University of Chicago which was established in 1890 but the new school eventually recognized Old University alumni as its own.
2,Karolinska Institutet, Karolinska Institutet (often translated from Swedish into English as the Karolinska Institute the -et being a definite article and in older texts often as the Royal Caroline Institute) is a medical university in Solna within the Stockholm urban area Sweden and one of Europe's largest and most prestigious medical universities. It was founded in 1810 on Kungsholmen on the west side of Stockholm; the main campus was relocated decades later to Solna just outside Stockholm.
2,Dandenong High School, Dandenong High School is one of the largest co-educational government schools in Melbourne Victoria Australia. The school caters for students from Years 7 to 12. At the start of 2007 Dandenong High School Cleeland Secondary College and Doveton Secondary College officially merged to become the new Dandenong High School as part of the Federal Government's Building the Education Revolution.
2,John Fawkner College, John Fawkner College (formerly Fawkner Secondary College) is a public co-educational secondary school located in Fawkner Victoria Australia. In 2009 the school has approximately 400 students from Year 7 to year 12.John Fawkner College is recognised for its innovative approaches to teaching and learning achieving recognition in 2009 for all of the previous year's VCE graduates successfully engaged in further education training or work.
2,St. James Elementary School (New York City), St. James School was a Catholic elementary school located at 37 St. James Place in New York City across James Street from St. James' Church (New York City). It is located in Lower Manhattan in close proximity to Chinatown One Police Plaza the Brooklyn Bridge and City Hall. On February 2 2010 the Archdiocese of New York announced that St. James School would be merged with nearby St Joseph School Chinatown and the combined St. James - St.
2,Barker College, Barker College is an Independent Anglican day and boarding school located in Hornsby a North Shore suburb of Sydney New South Wales Australia. Founded in 1890 by the Reverend Henry Plume at Kurrajong Heights Barker is an all-boys school from Kindergarten to Year 9 and co-educational from Years 10 to 12.
2,Notre Dame of Isulan, Notre Dame of Isulan is a private school established in 1957 in Isulan Sultan Kudarat run by the Archdiocese of Cotabato. It has been a member of the Notre Dame Educational Association a group of Notre Dame Schools in the Philippines under the patronage of the Blessed Virgin Mary.
2,Seeley-Swan High School, Seeley-Swan High School is an American public high school located in Seeley Lake Montana. It is a part of the Missoula County Public Schools and the only school in the district that does not lie within the city boundaries of Missoula.
2,Eagan High School, Eagan High School (EHS) is a public high school in east-central Eagan Minnesota. The school opened in fall of 1989 for ninth grade students and for grades ten through twelve the following year. It is particularly noted for its fine arts programs and use of technology. As of 2007 it has over 2400 students.The school is a part of Minnesota Independent School District 196 (Rosemount-Apple Valley-Eagan School District) and is affiliated with the Minnesota State High School League (MSHSL).
2,Avila College, Avila College is a Roman Catholic Independent school for girls located in the Melbourne suburb of Mount Waverley. The school was established in 1965 by the Presentation Sisters who accepted an invitation from the parishes in the Waverley area to establish a Catholic Girls' College. The school identifies Saint Teresa of Avila as its patron saint from whom the motto Ecclesiae Filia (Daughter of the Church) is derived.
2,Gyosei International School, The Gyosei International School (暁星国際学園 Gyōsei Kokusai Gakuen) is a school located in Yana Kisarazu City Chiba Prefecture Japan.[citation needed] The principal is Shigeru Tagawa (田川 茂 Tagawa Shigeru). The main school has two integrated departments one section conducted predominantly in English with supplementary French and Japanese instruction and the other conducted entirely in Japanese.
2,James Stevenson (geologist), Colonel James D. Stevenson (1840-1888) was an executive officer of the U.S. Geological Survey and a self-taught geologist naturalist and anthropologist. His geological surveys included Colorado Idaho Wyoming and Utah. Stevenson Island in Wyoming was named after him as a result of his assistance to Dr. Ferdinand Vandeveer Hayden in the Hayden Geological Survey of 1871.Stevenson's wife was the American ethnologist Matilda Coxe Stevenson (1849-1915 m. 1872).
2,Goodman Middle School, Goodman Middle School is a public middle school in the Peninsula School District. It leads into Gig Harbor High School with Kopachuck Middle School. Goodman educates children grades 6 through 8 from Harbor Heights Elementary and Discovery Elementary.
2,Brambletye School, Brambletye School is a coeducational day and boarding preparatory school in East Grinstead West Sussex England. Originally founded as a small boys' boarding school in Kent between the World Wars it moved to West Sussex and has since become coeducational.
2,De La Salle John Bosco College, The De La Salle John Bosco College (DLSJBC) is a PAASCU-accredited Lasallian district school located in Mangagoy Bislig City Surigao del Sur in the Philippines. It was established in 1963 by the Don Bosco Fathers the administration and supervision of which was formally turned over to the De La Salle Brothers in 1977.
2,Hunter Huss High School, Hunter Huss High School (abbreviated HHHS) is a public high school in the Gaston County Schools school district located in Gastonia North Carolina United States. It is the oldest existing high school in Gaston County. Currently the school is under renovation. The current principal is Torben Ross. Hunter Huss currently has three assistant principals: Jamie Peoples Stephanie Jackson and Joel Lineberger.
2,Southwestern College (Santa Fe New Mexico), Southwestern College is a graduate institution located in Santa Fe New Mexico founded in 1976 by Neva Dell Hunter and Dr. Robert Waterman. The institution offers specialization in Counseling and Art Therapy/Counseling. It is currently the only school in the state of New Mexico to offer a Master's Degree in Art Therapy.
2,Pope Valley Union Elementary School District, Pope Valley Union School District is a small public school district based in Pope Valley a rural part of northeastern Napa County California United States near Lake Berryessa. It operates a single elementary school Pope Valley Union Elementary School located at 6200 Pope Valley Road Pope Valley CA 94567. The school has four classes each consisting of two or three grades. The district has four teachers and 71 students and has been described as a throwback to simpler times.
2,Intermountain Indian School, The Intermountain Indian School (1950–1984) was a Native American boarding school in Brigham City Utah.
2,Tulane University, Tulane University is a private nonsectarian research university located in New Orleans Louisiana United States. Founded as a public medical college in 1834 the school grew into a comprehensive university in 1847 and was eventually privatized under the endowments of Paul Tulane and Josephine Louise Newcomb in 1884. Tulane is a member of the Association of American Universities.
2,Batumi State Maritime Academy, Batumi State Maritime Academy (BSMA) - A legal entity the university of Batumi is a prestigious government accredited state maritime academy. Specializing in higher education the institution's main function is to prepare qualified staff for employment within the marine-trade fleet and maritime transport infrastructure.
2,John Paul II Catholic School, John Paul II Catholic School (commonly abbreviated to JPII) is a Catholic private school for grades Pre-K through 8th grade in western Houston Texas. The school is within the Roman Catholic Archdiocese of Galveston-Houston. As of 2008 it serves over 700 students.
2,Mount Vernon Presbyterian School, Mount Vernon Presbyterian School (or MVPS or MV) is a Christian (Presbyterian) independent coeducational day school in Sandy Springs Georgia. MVPS currently operates grades K - 12 in addition to a preschool. The Lower School Campus which houses grades K-6 and the preschool is located at 471 Mt. Vernon Hwy and the Glenn Campus which houses grades 7-12 is located at 510 Mt. Vernon Hwy.
2,Colegio San Carlos, Colegio San Carlos is an all-male private bilingual (English and Spanish) school in Bogotá Colombia. The school has been recognized as the source of many national leaders.The school works under the auspice of the Catholic Benedictine Monasterio de Tibatí. It enrolls 1400 students in grades Transition through 11th grade which is equivalent to 1st through 12th grades or a combined Primary and Secondary education in the United States.
2,Taconic Hills High School, Taconic Hills High School is a secondary school in Craryville New York United States operated by Taconic Hills Central School District.
2,Fargo Public Schools, Fargo Public Schools (FPS) is a public school district in Fargo North Dakota United States. The district owns and operates in three comprehensive high schools three middle schools and fourteen elementary schools. FPS also operates an alternative high school and a special needs pre-school. Total student enrollment in FPS is around 11000.
2,Mattanawcook Academy, Mattanawcook Academy is a public high school located in Lincoln Maine that was founded in 1847 as Lincoln High School. The name was changed to Mattanawcook Academy in 1850. On July 1 1968 the towns of Chester Lincoln and Mattawamkeag joined for mutual benefit and formed Regional School Unit No. 67 which now comprises Mattanawcook Academy Mattanawcook Junior High School and Ella P. Burr Elementary School.
2,Kantonsschule Solothurn, The Kantonsschule Solothurn is a gymnasium in the Swiss municipality of Solothurn. With approximately 1800 students (stand: 2007) it is among the biggest schools in Switzerland. The current Pprincipal is Stefan Zumbrunn-Würsch.
2,Spotsylvania Middle School, Spotsylvania Middle School is one of seven middle schools located in Spotsylvania County Virginia near Fredericksburg. It is part of the Spotsylvania County Public Schools system.
2,Haven Middle School, Haven Middle School is located at 2417 Prairie Ave. in Evanston Illinois. It is a publicly run middle school (junior high school or secondary school) that teaches 6th 7th and 8th grade.
2,K.S. School of Business Management, K. S. School of Business Management (KSSBM) is a business and information technology school at Gujarat University a state-run university in the state of Gujarat India. It offers a five-year integrated MBA and M.Sc. (CA & IT) programme that combines undergraduate and post-graduate courses. The school was started in the early 1990s to serve the needs of low-income students. The school receives a grant from the University Grants Commission (UGC).
2,Out-of-Door Academy, Out-of-Door Academy is a college preparatory school in Sarasota Florida. It serves students in prekindergarten through grade 12 on two campuses in the Sarasota area one on Siesta Key and one in Lakewood Ranch.In 2006 Out-of-Door Academy was recognized as a Cum Laude Society School a distinction reserved for the top 1% of all secondary schools in the United States. Out-of-Door Academy is regularly voted Best Private School by Sarasota magazine.
2,University of Akron, The University of Akron is a public research university located in Akron Ohio United States. The university is part of the University System of Ohio and is regarded as a world leader in polymer research. As a STEM-focused institution it focuses on industries such as polymers advanced materials and engineering.
2,Stratford-upon-Avon Grammar School for Girls, Stratford-upon-Avon Grammar School for Girls is a fully selective girls' grammar school in England situated close to Stratford-upon-Avon.
2,Scripps Institution of Oceanography, Scripps Institution of Oceanography (sometimes referred to as SIO Scripps Oceanography or Scripps) in San Diego California founded in 1903 is one of the oldest and largest centers for ocean and Earth science research public service undergraduate and graduate training in the world. Hundreds of ocean and Earth scientists conduct research with the aid of oceanographic research vessels and shorebased laboratories. Its Old Scripps Building is a U.S. National Historic Landmark.
2,Universidade Autónoma de Lisboa, Universidade Autónoma de Lisboa (UAL; Autonomous University of Lisbon) is a private university located in Lisbon the capital of Portugal. UAL was founded on December 13 1985.It's seat is in the Palace of the Counts of Redondo
2,Paul Laurence Dunbar High School (Lexington Kentucky), Paul Laurence Dunbar High School (PLD) is a secondary school located at 1600 Man o' War Boulevard on the southwest side of Lexington Kentucky USA. The school is one of five high schools in the Fayette County Public Schools district.Paul Laurence Dunbar High School is named after the 19th century African-American poet Paul Laurence Dunbar whose parents were from Kentucky. Opened in 1990 the school is the newest high school in the Fayette County Public Schools system.
2,Xavier High School (Appleton Wisconsin), Xavier High School is a private Catholic secondary school in Appleton Wisconsin in the Diocese of Green Bay. It was opened in 1959 by the Institute of the Brothers of the Christian Schools (Christian Brothers) and the Franciscan Sisters of Christian Charity (Manitowoc Franciscans). The school was named in honor of St. Francis Xavier the patron saint of the Green Bay Diocese.
2,Marian High School (Framingham Massachusetts), Marian High School is a private Roman Catholic high school in Framingham Massachusetts. It is located in the Roman Catholic Archdiocese of Boston and has been run independent of the Diocese since 2004. The Marian community welcomes students from diverse backgrounds and is committed to fostering the growth and development of each individual in an environment of respect and accountability.
2,Monash University Faculty of Business and Economics, The Faculty of Business and Economics at Monash University Melbourne is the largest university faculty in Australia. It is home to over 16000 students and staff. In teaching it offers undergraduate graduate and postgraduate degrees.The Faculty's teaching and research are spread across most of Monash University's campuses including Clayton Caulfield Malaysia Gippsland Peninsula Berwick South Africa and Prato. The Dean of the Faculty is Professor Colm Kearney.
2,Lycée Saint-Louis, The lycée Saint-Louis is a higher education establishment located in the 6th arrondissement of Paris in the Latin Quarter. It is the only public French lycée exclusively dedicated to classes préparatoires aux grandes écoles (CPGE the preparatory classes for the Grandes Écoles). It is known for the quality of its teaching and the results it achieves in their intensely competitive entrance examinations (concours).
2,Southover Manor School, Southover Manor School was an independent boarding school for girls at Lewes East Sussex with a preparatory department.
2,Lowell School (Washington D.C.), Lowell School is an independent co-educational Pre-Primary through 8th Grade school located in the Colonial Village neighborhood of Washington D.C. The school’s mission which is rooted in the educational philosophy of Haim Ginott John Dewey and Jean Piaget is to strengthen minds ensure equity and honor individuality.
2,Wesley Seminary, Wesley Seminary at Indiana Wesleyan University is an evangelical Christian theological seminary affiliated with the Wesleyan Church denomination that is also associated with Indiana Wesleyan University and located on its campus in Marion Indiana.
2,Dana College, Dana College is a currently defunct baccalaureate college located in Blair Nebraska. Its rural 150-acre (607000 m²) campus is approximately 25 miles (40 km) northwest of Omaha and overlooks a portion of the Missouri River Valley. The campus has been purchased by Midland University who intend to re-open it in 2015 or 2016.The name “Dana” is the poetic variant of “Denmark.” The college was founded in 1884 by Danish pioneers.
2,Memphis Catholic High School, Memphis Catholic High School is a private Roman Catholic high school in Memphis Tennessee. It is located in the Roman Catholic Diocese of Memphis.
2,Trinity College London, Trinity College London (TCL) is an international examinations board based in London England. TCL offers qualifications across a range of disciplines in the performing arts and English language learning and teaching.
2,Johnstown-Monroe High School, Johnstown-Monroe High School is a public high school in Johnstown Ohio. It is the only high school in the Johnstown-Monroe Local School District. It was erected in 1963 and currently houses grades 9-12. The current principal is Mr. Michael Heath. The district superintendent is Dr Nelson McCray Interim. The school prides itself on its state academic Excellent ratings and its high rate of student extracurricular participation.
2,J.C. Parks Elementary School, J.C. Parks Elementary SchoolJ.C. Parks Elementary School is a Pre-K to 5th grade public school in Pomonkey Maryland. It is part of the Charles County Public Schools district.
2,Lakeville North High School, Lakeville North High School (LNHS) is a public high school in northern Lakeville Minnesota. Formerly Lakeville High School LNHS received its current name when a second high school Lakeville South High School was built. Grades 9-12 attend the school and its principal is Marne Berkvam.The school is a member of Minnesota Independent School District 194 (Lakeville Area Public Schools) and is affiliated with the Minnesota State High School League (MSHSL).
2,Lake Washington Institute of Technology, Lake Washington Institute of Technology (LWIT) formerly Lake Washington Technical College (LWTC) located in Kirkland Washington in the North Rose Hill area near the Totem Lake neighborhood is a workforce college offering professional and technical training for today’s ever-changing job market.
2,International Pacific University, International Pacific University (環太平洋大学 Kan Taiheiyō Daigaku) is a private university in Higashi-ku Okayama Japan established in 2007.
2,Century College, Century College is a two-year community college located in White Bear Lake Minnesota. As a part of the MnSCU system it is the largest two-year community and technical college in Minnesota. Century was founded in 1967 as Lakewood Community College but in 1996 it merged with Northeast Metro Technical to become Century College.
2,Bishop Manogue High School, Bishop Manogue Catholic High School is a Catholic high school in Reno Nevada. It is the only Catholic high school in the Roman Catholic Diocese of Reno and 1 of only 2 Catholic high schools in the state of Nevada.
2,University Institute of Technology, University Institute of Technology is an engineering college located in West Bengal India. On September 151998  This college was established at the University Campus under the direct control and management of the University of Burdwan. The college is an AICTE-approved institution and is affiliated to West Bengal University of Technology.
2,Valley Christian School, The Valley Christian Schools (VCS) are private schools located in Dublin California. The Valley Christian Schools are co-educational and range from preschool through grade twelve. VCS is located 35 miles (56 km) southeast of San Francisco in the Dublin hills and resides on a 55-acre (220000 m2) campus overlooking the Tri-Valley.
2,J. O. Combs Unified School District, The J. O. Combs Unified School District is a public school district in Pinal County Arizona in San Tan Valley. The district also serves a small part of eastern Queen Creek Arizona located within Pinal County.
2,Penguin High School, Penguin High School is a public co-educational high school in Penguin Tasmania Australia a town located midway between of Burnie and Ulverstone.
2,Tokyo Metropolitan Technical College, Tokyo Metropolitan Technical College (東京都立工業短期大学 Tōkyō Toritsu Kogyō Tanki Daigaku) was a public junior college in Shinagawa Tokyo Japan.
2,Oakland City University, Oakland City University abbreviated as OCU is a coeducational small-town urban private university in Oakland City in eastern Gibson County about 25 miles (40 km) north and slightly east of Evansville in Southwestern Indiana United States. Oakland City University is the only General Baptist Church-affiliated college in the United States.
2,Ritsumeikan Asia Pacific University, Ritsumeikan Asia Pacific University (立命館アジア太平洋大学 Ritsumeikan Ajia Taiheiyō Daigaku) or APU is a private institution inaugurated April 2000 in Beppu Ōita Japan. APU was made possible through the collaboration of three parties from the public and private sectors: Ōita Prefecture Beppu City and the Ritsumeikan Academy.
2,International School Seychelles, The International School of Seychelles was founded in 1969. It is a co-educational non-profit making school.
2,National University of Rwanda, The National University of Rwanda (NUR; French: Université nationale du Rwanda) is the largest university in Rwanda. It is located at 2°36′58″S 29°44′34″E in the city of Butare and was established in 1963 by the government in cooperation with the Congregation of the Dominicans from the Province of Quebec Canada.When it was established the NUR had three divisions (Faculties of Medicine and Social Sciences and a Teacher Training College) 51 students and 16 lecturers.
2,Dunman Secondary School, Dunman Secondary School (Abbreviation: DMN) is an autonomous co-educational secondary school in Singapore. The school was founded in 1963 and is located in Tampines in the eastern part of Singapore.
2,Liautaud Graduate School of Business, The UIC Liautaud Graduate School of Business is the graduate business school of the University of Illinois at Chicago. The campus is located just west of downtown Chicago; in the heart of Chicago's thriving business community. Degrees granted by the UIC Liautaud Graduate School of Business include the Master of Business Administration (MBA) Master of Science in Accounting (MSA) and a Master of Science in Management Information Systems (MSMIS).
2,Vidyaranya High School, Vidyaranya High School for Boys and Girls is a high school based in Hyderabad India.
2,John Philip Sousa Junior High School (Bronx), John Philip Sousa Junior High School (also known as JHS 142 MS 142 and John Philip Sousa Middle School) was a middle school located on Baychester Avenue across the street from Cardinal Spellman High School in the Edenwald section of the borough of the Bronx in New York City New York. The school was named after John Philip Sousa and opened its doors in 1958. The school celebrated its golden jubilee in December 2008.
2,Finley High School, Finley High School is a school with 486 students located in Finley in the Riverina region of New South Wales Australia.The schools has an award-winning Show Team which shows sheep and cattle. They also receive exceptional School Certificate and HSC results.
2,Kuben Upper Secondary School, Kuben Upper Secondary School (Norwegian: Kuben videregående skole) is an upper secondary school based in the lower part of Groruddalen at Økern in Oslo Norway. The school is part of Kuben Vocational Arena together with the adult educational school Fagskolen i Oslo (Oslo Vocational School).
2,Northside High School (Warner Robins Georgia), Northside High School is a high school in Warner Robins Georgia USA. Located at 926 Green Street on the northern side of Warner Robins it was built in 1963 and has approximately 1960 students enrolled.Northside's mascot is the eagle. Its official colors are blue and white though orange is also commonly used.
2,Loreto Secondary School Kilkenny, Loreto Secondary School Kilkenny is a Roman Catholic voluntary secondary school for girls in Kilkenny Ireland. It was founded by the Loreto Order in 1868 as a boarding and day school for girls. Its first home was for a brief time in Patrick Street. The community and school then moved to the building that now is home to the Good Shepherd Centre. A new campus was completed on the Granges Road in 1980 when the school transferred to its present location.
2,Hanoi University of Agriculture, Hanoi University of Agriculture (acronym HUA)(name in Vietnamese : Đại học Nông nghiệp Hà Nội) is an education and research university specializing for agricultural sector. The university is located in Trau Quy town Gia Lam district a Hanoi suburban area about 12 km far from Hanoi city centre.
2,University College of Engineering Thodupuzha, University College of Engineering (UCE) located near Thodupuzha is an institute of engineering and technology run and managed by the Mahatma Gandhi University Kottayam Kerala. UCE offers both Bachelor and Master degree courses. Courses conducted by the college are approved by the All India Council for Technical Education New Delhi. The Syndicate of Mahatma Gandhi University is serving as the Board of Governors of the institute.
2,A.T. Still University School of Osteopathic Medicine in Arizona, The A.T. Still University School of Osteopathic Medicine in Arizona (SOMA) is an osteopathic medical school in the United States granting the Doctor of Osteopathic Medicine degree. SOMA was established in 2007 and is one of the schools located at the Mesa Arizona campus of the larger A.T. Still University which operates a main campus in Kirksville Missouri.The school accepts approximately 100 new students each year. The first class of 92 students graduated in June 2011.
2,Richmond Green Secondary School, Richmond Green Secondary School is a public secondary school in Richmond Hill Ontario Canada. The school is located off of Leslie Street just north of Elgin Mills Road. The school is a part of the York Region District School Board.The school is a large three story building attached to a public library which also serves as a school library Richmond Green Public Library. It is named after the adjacent Richmond Green park.
2,Universidad Michoacana de San Nicolás de Hidalgo, Universidad Michoacana de San Nicolás de Hidalgo (UMSNH) is a public university in Morelia Michoacán Mexico and the oldest institution of higher education in the Americas. The University grants law education dentistry architecture and medicine degrees plus several other additional fields of study mainly in Humanities and Arts.
2,University College Hospital Ibadan, University College Hospital Ibadan is a hospital in Ibadan attached to the University of Ibadan.
2,Hasmonean High School, Hasmonean High School is a secondary school and sixth form with academy status for pupils from Orthodox Jewish families situated in the London Borough of Barnet England.
2,New Technology High School at GHS, New Technology High School @ GHS is a public high school in Charlotte North Carolina United States. It is one of five small schools located on the Garinger campus of schools in Charlotte-Mecklenburg Schools. The principal of New Tech is Mr. Barry Blair. There are currently over 20 teachers and about 450 students.
2,Wake Technical Community College, Wake Technical Community College commonly known as Wake Tech is a fully accredited two-year public institution providing education and training to Raleigh North Carolina and the surrounding Wake County area. It includes five campuses two training centers multiple community sites and an extensive online education program. Its Main Campus is located approximately eight miles south of Raleigh North Carolina on U.S. 401.
2,Grigol Robakidze University, Grigol Robakidze University (Georgian: გრიგოლ რობაქიძის სახელობის უნივერსიტეტი [grigol robakidzis saxelobis universiteti]) is a private university established in 1992 in Tbilisi Georgia. It specialises in dentistry but also has courses in the social sciences English and German.The university was renamed in honor of the Georgian poet and thinker Grigol Robakidze. It is one of the oldest in nongovernmental (private) High Educational Institutions in Georgia.[citation needed]
2,Boston High School, Boston High School also known as Boston High School for Girls is a selective grammar school and sixth form college for girls aged 11 to 18 in Boston Lincolnshire England. A limited number of boys have attended the sixth form (years 12 and 13) since 1992 and there are a number of boys in year 11 from the period when the High School was linked to Boston Grammar School in a federation arrangement.A 2009 Ofsted report assessed the school as good with a satisfactory sixth form.
2,Jiangxi University of Science and Technology, Jiangxi University of Science and Technology (Chinese: 江西理工大学; pinyin: Jiāngxī Lǐgōng Dàxué) is located at Ganzhou City Jiangxi Province People's Republic of China.
2,East Los Angeles Renaissance Academy, East Los Angeles Renaissance Academy also known as East Los Angeles Renaissance Academy:School of Urban Planning and Design and ELARA is a pilot traditional calendar high school founded in 2010 in East Los Angeles an unincorporated section of Los Angeles County California. ELARA is situated in the Esteban Torres High School campus.
2,George Campbell School of Technology, George Campbell School of Technology is a public high school specialising in technical education and is located in Durban KwaZulu-Natal South Africa.The school was founded as George Campbell Technical High School in 1963 and today has a co-educational student body of over 1100 pupils.The curriculum includes the following compulsory subjects: Mathematics Science Technical drawing English and Afrikaans.The followed electives are also offered:Motor mechanicsElectrician workFitting and turningTechnika electronicTechnika mechanicalTechnika electrical
2,Utopia High School, Utopia High School or Utopia School is a 1A high school located in Utopia Texas (USA). It is part of the Utopia Independent School District located in extreme northeast Uvalde County. In 2011 the school was rated Recognized by the Texas Education Agency.
2,Proserpine State High School, Proserpine State High School (established in 1963) is a public High School in the town of Proserpine in Queensland Australia. The school caters to a large area with students making their way not only from Proserpine but neighbouring towns such as Airlie Beach and the other rural localities.
2,Cosumnes River College, Cosumnes River College is a two-year community college located on the southern edge of Sacramento in Sacramento County California. It opened in 1970 taking its name from the Cosumnes River which flows just a few miles to the south. Current enrollment is 13500 students at its main campus. Folsom Lake College a former satellite campus attained independence in 2004.
2,Clarke Central High School, Clarke Central High School (CCHS) is located in Athens Georgia. The school was created in 1970 by the merger of two high schools Athens High School and Burney-Harris High School as a result of desegregation.[citation needed]CCHS is in the Clarke County School District and is one of two traditional high schools in the district; the other is Cedar Shoals High School.
2,King's School Rochester, The King's School Rochester is an independent school in Rochester Kent. It is a cathedral school and being part of the foundation of Rochester Cathedral the Dean of Rochester Cathedral serves as the chair of the school's governing body. It is the second-oldest school in the world having been founded in 604 AD.
2,National University of General San Martín, The National University of General San Martín (Spanish: Universidad Nacional de General San Martín UNSAM) is an Argentine national university located in San Martín Buenos Aires Province. Some courses are taken at INTI and CNEA.The Instituto Sabato is a branch of this university.
2,Elias Bernstein Intermediate School, Elias Bernstein Intermediate School 7 also known as I.S.7 and nicknamed Bernstein is a middle school located in the Huguenot section of Staten Island New York. The school serves grades 6-8. It has been operating since 1965.
2,Marian College (Ararat), Marian College is a Roman Catholic co-educational secondary day school in Ararat Victoria Australia. Established in 1955 Marian College works under the governance of the Brigidine sisters. The school is a member of the Catholic All Schools Sports Association (CAS).
2,Norbert Wiener Center for Harmonic Analysis and Applications, The Norbert Wiener Center for Harmonic Analysis and Applications (NWC) is a division of the Mathematics Department in the University of Maryland College of Computer Mathematical and Natural Sciences devoted to research and education in pure and applied harmonic analysis. The center named after acclaimed scientist Norbert Wiener was founded in 2004 and is based out of the Mathematics Building on the University of Maryland College Park campus.
2,BKF University of Applied Sciences, BKF University of Applied Sciences is the largest private University in Hungary. The institution has more than 6000 students from all over the world. BKF focuses on the following areas: Communication and Media studies Business Economics and Marketing Tourism and Hospitality Applied and Media Arts ↑
2,Universidad Regiomontana, The Universidad Regiomontana is an institution of higher education in Monterrey México. This university has origin in the Instituto Modelo de Educación this was converted in the UR by the Eduardo Elizondo (former governor of Nuevo León). In 1974 a group of entrepreneurs bought the university.
2,Northern Humboldt Union High School District, Northern Humboldt Uhsd is a public school district based in Humboldt County California United States.
2,IONIS Education Group, IONIS Education Group is a private higher education group in France. It was created in 1980 and by 2011 had more than 17000 students and 60000 alumni. There are 18 further education colleges in the group.
2,Harrison College (Indiana), Harrison College formerly known as Indiana Business College is a privately held for-profit college based in Indianapolis Indiana with locations across Indiana online and in Ohio. The college was founded as Marion Business College in 1902 in Marion Indiana.
2,Jeppe High School for Boys, Jeppe High School for Boys is a public secondary school is located in Kensington a suburb of Johannesburg Gauteng South Africa one of the 23 Milner Schools. The school's motto is the Latin Forti nihil difficilius meaning Nothing is too difficult for the brave also translated as For the brave nothing is too difficult.Jeppe High School for Boys is the oldest known school in Johannesburg.
2,Beykent University, Beykent University is a foundation university in Istanbul Turkey teaching in English Combined and Turkish with 17059 students.It has four faculties comprising more than 40 academic departments in the fields of Engineering and Architecture Fine Arts Science Economics and Administrative Sciences; a school of foreign languages; and Institutes of Social Sciences and Science and Technology.
2,University of South Carolina Sumter, The University of South Carolina Sumter is a public university located in Sumter South Carolina. One of the four regional USC campuses which make up Palmetto College. USC Sumter is an accredited two-year school in the University of South Carolina System it is home to approximately 1500 students. It is fully accredited by the Commission on Colleges of the Southern Association of Colleges and Schools.
2,Anglo Urdu Boys' High School, Anglo Urdu Boys' High School Pune India is one of the oldest Urdu medium and English medium schools in Pune. The school is affiliated to the Maharashtra State Board of Secondary and Higher Secondary Board (MSBSHSE). The school is located in Azam campus in Camp area of the city.The students of Anglo Urdu Boys' High School have often topped the board examinations.
2,Shambhala School, The Shambhala School is a non-denominational private school in Halifax Nova Scotia. It employs a creative curriculum integrating both academics and art. It runs from pre-primary through grade 12.
